county,state,incidence_level,year,cases,data_available
Luzerne County,Pennsylvania,High Incidence,2007,6,True
Luzerne County,Pennsylvania,High Incidence,2008,16,True
Luzerne County,Pennsylvania,High Incidence,2009,19,True
Luzerne County,Pennsylvania,High Incidence,2010,42,True
Luzerne County,Pennsylvania,High Incidence,2011,77,True
Luzerne County,Pennsylvania,High Incidence,2012,52,True
Luzerne County,Pennsylvania,High Incidence,2013,104,True
Luzerne County,Pennsylvania,High Incidence,2014,216,True
Luzerne County,Pennsylvania,High Incidence,2015,118,True
Luzerne County,Pennsylvania,High Incidence,2016,168,True
Luzerne County,Pennsylvania,High Incidence,2017,182,True
Luzerne County,Pennsylvania,High Incidence,2018,181,True
Luzerne County,Pennsylvania,High Incidence,2019,199,True
Luzerne County,Pennsylvania,High Incidence,2020,68,True
Luzerne County,Pennsylvania,High Incidence,2021,118,True
Luzerne County,Pennsylvania,High Incidence,2022,223,True
Luzerne County,Pennsylvania,High Incidence,2023,129,True
Lycoming County,Pennsylvania,High Incidence,2001,7,True
Lycoming County,Pennsylvania,High Incidence,2002,12,True
Lycoming County,Pennsylvania,High Incidence,2003,16,True
Lycoming County,Pennsylvania,High Incidence,2004,17,True
Lycoming County,Pennsylvania,High Incidence,2005,18,True
Lycoming County,Pennsylvania,High Incidence,2006,16,True
Lycoming County,Pennsylvania,High Incidence,2007,12,True
Lycoming County,Pennsylvania,High Incidence,2008,28,True
Lycoming County,Pennsylvania,High Incidence,2009,52,True
Lycoming County,Pennsylvania,High Incidence,2010,38,True
Lycoming County,Pennsylvania,High Incidence,2011,92,True
Lycoming County,Pennsylvania,High Incidence,2012,81,True
Lycoming County,Pennsylvania,High Incidence,2013,109,True
Lycoming County,Pennsylvania,High Incidence,2014,140,True
Lycoming County,Pennsylvania,High Incidence,2015,108,True
Lycoming County,Pennsylvania,High Incidence,2016,133,True
Lycoming County,Pennsylvania,High Incidence,2017,71,True
Lycoming County,Pennsylvania,High Incidence,2018,88,True
Lycoming County,Pennsylvania,High Incidence,2019,78,True
Lycoming County,Pennsylvania,High Incidence,2020,13,True
Lycoming County,Pennsylvania,High Incidence,2021,2,True
Lycoming County,Pennsylvania,High Incidence,2022,104,True
Lycoming County,Pennsylvania,High Incidence,2023,143,True
McKean County,Pennsylvania,High Incidence,2001,6,True
McKean County,Pennsylvania,High Incidence,2002,7,True
McKean County,Pennsylvania,High Incidence,2003,14,True
McKean County,Pennsylvania,High Incidence,2004,5,True
McKean County,Pennsylvania,High Incidence,2005,6,True
McKean County,Pennsylvania,High Incidence,2006,7,True
McKean County,Pennsylvania,High Incidence,2007,13,True
McKean County,Pennsylvania,High Incidence,2008,18,True
McKean County,Pennsylvania,High Incidence,2009,22,True
McKean County,Pennsylvania,High Incidence,2010,31,True
McKean County,Pennsylvania,High Incidence,2011,42,True
McKean County,Pennsylvania,High Incidence,2012,30,True
McKean County,Pennsylvania,High Incidence,2013,50,True
McKean County,Pennsylvania,High Incidence,2014,61,True
McKean County,Pennsylvania,High Incidence,2015,66,True
McKean County,Pennsylvania,High Incidence,2016,129,True
McKean County,Pennsylvania,High Incidence,2017,127,True
McKean County,Pennsylvania,High Incidence,2018,83,True
McKean County,Pennsylvania,High Incidence,2019,87,True
McKean County,Pennsylvania,High Incidence,2020,30,True
McKean County,Pennsylvania,High Incidence,2021,10,True
McKean County,Pennsylvania,High Incidence,2022,116,True
McKean County,Pennsylvania,High Incidence,2023,162,True
Mercer County,Pennsylvania,High Incidence,2001,13,True
Mercer County,Pennsylvania,High Incidence,2002,13,True
Mercer County,Pennsylvania,High Incidence,2003,7,True
Mercer County,Pennsylvania,High Incidence,2004,3,True
Mercer County,Pennsylvania,High Incidence,2005,3,True
Mercer County,Pennsylvania,High Incidence,2006,1,True
Mercer County,Pennsylvania,High Incidence,2007,3,True
Mercer County,Pennsylvania,High Incidence,2008,2,True
Mercer County,Pennsylvania,High Incidence,2009,2,True
Mercer County,Pennsylvania,High Incidence,2010,3,True
Mercer County,Pennsylvania,High Incidence,2011,6,True
Mercer County,Pennsylvania,High Incidence,2012,10,True
Mercer County,Pennsylvania,High Incidence,2013,9,True
Mercer County,Pennsylvania,High Incidence,2014,27,True
Mercer County,Pennsylvania,High Incidence,2015,22,True
Mercer County,Pennsylvania,High Incidence,2016,68,True
Mercer County,Pennsylvania,High Incidence,2017,75,True
Mercer County,Pennsylvania,High Incidence,2018,75,True
Mercer County,Pennsylvania,High Incidence,2019,144,True
Mercer County,Pennsylvania,High Incidence,2020,28,True
Mercer County,Pennsylvania,High Incidence,2021,3,True
Mercer County,Pennsylvania,High Incidence,2022,41,True
Mercer County,Pennsylvania,High Incidence,2023,238,True
Mifflin County,Pennsylvania,High Incidence,2001,1,True
Mifflin County,Pennsylvania,High Incidence,2002,6,True
Mifflin County,Pennsylvania,High Incidence,2003,8,True
Mifflin County,Pennsylvania,High Incidence,2004,0,True
Mifflin County,Pennsylvania,High Incidence,2005,1,True
Mifflin County,Pennsylvania,High Incidence,2006,2,True
Mifflin County,Pennsylvania,High Incidence,2007,12,True
Mifflin County,Pennsylvania,High Incidence,2008,8,True
Mifflin County,Pennsylvania,High Incidence,2009,20,True
Mifflin County,Pennsylvania,High Incidence,2010,33,True
Mifflin County,Pennsylvania,High Incidence,2011,43,True
Mifflin County,Pennsylvania,High Incidence,2012,35,True
Mifflin County,Pennsylvania,High Incidence,2013,45,True
Mifflin County,Pennsylvania,High Incidence,2014,74,True
Mifflin County,Pennsylvania,High Incidence,2015,59,True
Mifflin County,Pennsylvania,High Incidence,2016,103,True
Mifflin County,Pennsylvania,High Incidence,2017,104,True
Mifflin County,Pennsylvania,High Incidence,2018,59,True
Mifflin County,Pennsylvania,High Incidence,2019,4,True
Mifflin County,Pennsylvania,High Incidence,2020,1,True
Mifflin County,Pennsylvania,High Incidence,2021,0,True
Mifflin County,Pennsylvania,High Incidence,2022,83,True
Mifflin County,Pennsylvania,High Incidence,2023,45,True
Monroe County,Pennsylvania,High Incidence,2001,49,True
Monroe County,Pennsylvania,High Incidence,2002,75,True
Monroe County,Pennsylvania,High Incidence,2003,93,True
Monroe County,Pennsylvania,High Incidence,2004,61,True
Monroe County,Pennsylvania,High Incidence,2005,77,True
Monroe County,Pennsylvania,High Incidence,2006,22,True
Monroe County,Pennsylvania,High Incidence,2007,31,True
Monroe County,Pennsylvania,High Incidence,2008,112,True
Monroe County,Pennsylvania,High Incidence,2009,133,True
Monroe County,Pennsylvania,High Incidence,2010,59,True
Monroe County,Pennsylvania,High Incidence,2011,88,True
Monroe County,Pennsylvania,High Incidence,2012,70,True
Monroe County,Pennsylvania,High Incidence,2013,92,True
Monroe County,Pennsylvania,High Incidence,2014,102,True
Monroe County,Pennsylvania,High Incidence,2015,131,True
Monroe County,Pennsylvania,High Incidence,2016,137,True
Monroe County,Pennsylvania,High Incidence,2017,175,True
Monroe County,Pennsylvania,High Incidence,2018,105,True
Monroe County,Pennsylvania,High Incidence,2019,166,True
Monroe County,Pennsylvania,High Incidence,2020,113,True
Monroe County,Pennsylvania,High Incidence,2021,117,True
Monroe County,Pennsylvania,High Incidence,2022,79,True
Monroe County,Pennsylvania,High Incidence,2023,98,True
Montgomery County,Pennsylvania,High Incidence,2001,362,True
Montgomery County,Pennsylvania,High Incidence,2002,342,True
Montgomery County,Pennsylvania,High Incidence,2003,846,True
Montgomery County,Pennsylvania,High Incidence,2004,514,True
Montgomery County,Pennsylvania,High Incidence,2005,535,True
Montgomery County,Pennsylvania,High Incidence,2006,481,True
Montgomery County,Pennsylvania,High Incidence,2007,510,True
Montgomery County,Pennsylvania,High Incidence,2008,513,True
Montgomery County,Pennsylvania,High Incidence,2009,458,True
Montgomery County,Pennsylvania,High Incidence,2010,373,True
Montgomery County,Pennsylvania,High Incidence,2011,431,True
Montgomery County,Pennsylvania,High Incidence,2012,248,True
Montgomery County,Pennsylvania,High Incidence,2013,301,True
Montgomery County,Pennsylvania,High Incidence,2014,384,True
Montgomery County,Pennsylvania,High Incidence,2015,409,True
Montgomery County,Pennsylvania,High Incidence,2016,606,True
Montgomery County,Pennsylvania,High Incidence,2017,532,True
Montgomery County,Pennsylvania,High Incidence,2018,463,True
Montgomery County,Pennsylvania,High Incidence,2019,363,True
Montgomery County,Pennsylvania,High Incidence,2020,291,True
Montgomery County,Pennsylvania,High Incidence,2021,289,True
Montgomery County,Pennsylvania,High Incidence,2022,433,True
Montgomery County,Pennsylvania,High Incidence,2023,714,True
Montour County,Pennsylvania,High Incidence,2001,4,True
Montour County,Pennsylvania,High Incidence,2002,4,True
Montour County,Pennsylvania,High Incidence,2003,2,True
Montour County,Pennsylvania,High Incidence,2004,5,True
Montour County,Pennsylvania,High Incidence,2005,5,True
Montour County,Pennsylvania,High Incidence,2006,5,True
Montour County,Pennsylvania,High Incidence,2007,10,True
Montour County,Pennsylvania,High Incidence,2008,11,True
Montour County,Pennsylvania,High Incidence,2009,15,True
Montour County,Pennsylvania,High Incidence,2010,11,True
Montour County,Pennsylvania,High Incidence,2011,17,True
Montour County,Pennsylvania,High Incidence,2012,32,True
Montour County,Pennsylvania,High Incidence,2013,20,True
Montour County,Pennsylvania,High Incidence,2014,27,True
Montour County,Pennsylvania,High Incidence,2015,16,True
Montour County,Pennsylvania,High Incidence,2016,44,True
Montour County,Pennsylvania,High Incidence,2017,14,True
Montour County,Pennsylvania,High Incidence,2018,10,True
Montour County,Pennsylvania,High Incidence,2019,7,True
Montour County,Pennsylvania,High Incidence,2020,0,True
Montour County,Pennsylvania,High Incidence,2021,0,True
Montour County,Pennsylvania,High Incidence,2022,29,True
Montour County,Pennsylvania,High Incidence,2023,11,True
Northampton County,Pennsylvania,High Incidence,2001,85,True
Northampton County,Pennsylvania,High Incidence,2002,175,True
Northampton County,Pennsylvania,High Incidence,2003,292,True
Northampton County,Pennsylvania,High Incidence,2004,197,True
Northampton County,Pennsylvania,High Incidence,2005,164,True
Northampton County,Pennsylvania,High Incidence,2006,99,True
Northampton County,Pennsylvania,High Incidence,2007,123,True
Northampton County,Pennsylvania,High Incidence,2008,102,True
Northampton County,Pennsylvania,High Incidence,2009,197,True
Northampton County,Pennsylvania,High Incidence,2010,132,True
Northampton County,Pennsylvania,High Incidence,2011,170,True
Northampton County,Pennsylvania,High Incidence,2012,129,True
Northampton County,Pennsylvania,High Incidence,2013,136,True
Northampton County,Pennsylvania,High Incidence,2014,84,True
Northampton County,Pennsylvania,High Incidence,2015,165,True
Northampton County,Pennsylvania,High Incidence,2016,139,True
Northampton County,Pennsylvania,High Incidence,2017,178,True
Northampton County,Pennsylvania,High Incidence,2018,88,True
Northampton County,Pennsylvania,High Incidence,2019,141,True
Northampton County,Pennsylvania,High Incidence,2020,71,True
Northampton County,Pennsylvania,High Incidence,2021,75,True
Northampton County,Pennsylvania,High Incidence,2022,88,True
Northampton County,Pennsylvania,High Incidence,2023,111,True
Northumberland County,Pennsylvania,High Incidence,2001,10,True
Northumberland County,Pennsylvania,High Incidence,2002,21,True
Northumberland County,Pennsylvania,High Incidence,2003,5,True
Northumberland County,Pennsylvania,High Incidence,2004,11,True
Northumberland County,Pennsylvania,High Incidence,2005,1,True
Northumberland County,Pennsylvania,High Incidence,2006,4,True
Northumberland County,Pennsylvania,High Incidence,2007,12,True
Northumberland County,Pennsylvania,High Incidence,2008,13,True
Northumberland County,Pennsylvania,High Incidence,2009,31,True
Northumberland County,Pennsylvania,High Incidence,2010,17,True
Northumberland County,Pennsylvania,High Incidence,2011,34,True
Northumberland County,Pennsylvania,High Incidence,2012,24,True
Northumberland County,Pennsylvania,High Incidence,2013,46,True
Northumberland County,Pennsylvania,High Incidence,2014,59,True
Northumberland County,Pennsylvania,High Incidence,2015,47,True
Northumberland County,Pennsylvania,High Incidence,2016,62,True
Northumberland County,Pennsylvania,High Incidence,2017,48,True
Northumberland County,Pennsylvania,High Incidence,2018,60,True
Northumberland County,Pennsylvania,High Incidence,2019,54,True
Northumberland County,Pennsylvania,High Incidence,2020,6,True
Northumberland County,Pennsylvania,High Incidence,2021,15,True
Northumberland County,Pennsylvania,High Incidence,2022,68,True
Northumberland County,Pennsylvania,High Incidence,2023,47,True
Perry County,Pennsylvania,High Incidence,2001,2,True
Perry County,Pennsylvania,High Incidence,2002,5,True
Perry County,Pennsylvania,High Incidence,2003,12,True
Perry County,Pennsylvania,High Incidence,2004,14,True
Perry County,Pennsylvania,High Incidence,2005,20,True
Perry County,Pennsylvania,High Incidence,2006,15,True
Perry County,Pennsylvania,High Incidence,2007,34,True
Perry County,Pennsylvania,High Incidence,2008,35,True
Perry County,Pennsylvania,High Incidence,2009,37,True
Perry County,Pennsylvania,High Incidence,2010,34,True
Perry County,Pennsylvania,High Incidence,2011,28,True
Perry County,Pennsylvania,High Incidence,2012,23,True
Perry County,Pennsylvania,High Incidence,2013,34,True
Perry County,Pennsylvania,High Incidence,2014,34,True
Perry County,Pennsylvania,High Incidence,2015,88,True
Perry County,Pennsylvania,High Incidence,2016,130,True
Perry County,Pennsylvania,High Incidence,2017,106,True
Perry County,Pennsylvania,High Incidence,2018,110,True
Perry County,Pennsylvania,High Incidence,2019,55,True
Perry County,Pennsylvania,High Incidence,2020,9,True
Perry County,Pennsylvania,High Incidence,2021,3,True
Perry County,Pennsylvania,High Incidence,2022,114,True
Perry County,Pennsylvania,High Incidence,2023,115,True
Philadelphia County,Pennsylvania,High Incidence,2001,97,True
Philadelphia County,Pennsylvania,High Incidence,2002,177,True
Philadelphia County,Pennsylvania,High Incidence,2003,159,True
Philadelphia County,Pennsylvania,High Incidence,2004,182,True
Philadelphia County,Pennsylvania,High Incidence,2005,172,True
Philadelphia County,Pennsylvania,High Incidence,2006,139,True
Philadelphia County,Pennsylvania,High Incidence,2007,172,True
Philadelphia County,Pennsylvania,High Incidence,2008,157,True
Philadelphia County,Pennsylvania,High Incidence,2009,245,True
Philadelphia County,Pennsylvania,High Incidence,2010,139,True
Philadelphia County,Pennsylvania,High Incidence,2011,165,True
Philadelphia County,Pennsylvania,High Incidence,2012,131,True
Philadelphia County,Pennsylvania,High Incidence,2013,145,True
Philadelphia County,Pennsylvania,High Incidence,2014,105,True
Philadelphia County,Pennsylvania,High Incidence,2015,187,True
Philadelphia County,Pennsylvania,High Incidence,2016,149,True
Philadelphia County,Pennsylvania,High Incidence,2017,197,True
Philadelphia County,Pennsylvania,High Incidence,2018,190,True
Philadelphia County,Pennsylvania,High Incidence,2019,181,True
Philadelphia County,Pennsylvania,High Incidence,2020,142,True
Philadelphia County,Pennsylvania,High Incidence,2021,124,True
Philadelphia County,Pennsylvania,High Incidence,2022,231,True
Philadelphia County,Pennsylvania,High Incidence,2023,356,True
Pike County,Pennsylvania,High Incidence,2001,14,True
Pike County,Pennsylvania,High Incidence,2002,22,True
Pike County,Pennsylvania,High Incidence,2003,46,True
Pike County,Pennsylvania,High Incidence,2004,46,True
Pike County,Pennsylvania,High Incidence,2005,46,True
Pike County,Pennsylvania,High Incidence,2006,27,True
Pike County,Pennsylvania,High Incidence,2007,57,True
Pike County,Pennsylvania,High Incidence,2008,44,True
Pike County,Pennsylvania,High Incidence,2009,37,True
Pike County,Pennsylvania,High Incidence,2010,18,True
Pike County,Pennsylvania,High Incidence,2011,19,True
Pike County,Pennsylvania,High Incidence,2012,13,True
Pike County,Pennsylvania,High Incidence,2013,26,True
Pike County,Pennsylvania,High Incidence,2014,51,True
Pike County,Pennsylvania,High Incidence,2015,85,True
Pike County,Pennsylvania,High Incidence,2016,114,True
Pike County,Pennsylvania,High Incidence,2017,92,True
Pike County,Pennsylvania,High Incidence,2018,59,True
Pike County,Pennsylvania,High Incidence,2019,89,True
Pike County,Pennsylvania,High Incidence,2020,69,True
Pike County,Pennsylvania,High Incidence,2021,86,True
Pike County,Pennsylvania,High Incidence,2022,109,True
Pike County,Pennsylvania,High Incidence,2023,155,True
Potter County,Pennsylvania,High Incidence,2001,5,True
Potter County,Pennsylvania,High Incidence,2002,3,True
Potter County,Pennsylvania,High Incidence,2003,12,True
Potter County,Pennsylvania,High Incidence,2004,10,True
Potter County,Pennsylvania,High Incidence,2005,8,True
Potter County,Pennsylvania,High Incidence,2006,1,True
Potter County,Pennsylvania,High Incidence,2007,5,True
Potter County,Pennsylvania,High Incidence,2008,5,True
Potter County,Pennsylvania,High Incidence,2009,7,True
Potter County,Pennsylvania,High Incidence,2010,8,True
Potter County,Pennsylvania,High Incidence,2011,14,True
Potter County,Pennsylvania,High Incidence,2012,11,True
Potter County,Pennsylvania,High Incidence,2013,26,True
Potter County,Pennsylvania,High Incidence,2014,19,True
Potter County,Pennsylvania,High Incidence,2015,26,True
Potter County,Pennsylvania,High Incidence,2016,46,True
Potter County,Pennsylvania,High Incidence,2017,48,True
Potter County,Pennsylvania,High Incidence,2018,49,True
Potter County,Pennsylvania,High Incidence,2019,49,True
Potter County,Pennsylvania,High Incidence,2020,4,True
Potter County,Pennsylvania,High Incidence,2021,2,True
Potter County,Pennsylvania,High Incidence,2022,70,True
Potter County,Pennsylvania,High Incidence,2023,106,True
Schuylkill County,Pennsylvania,High Incidence,2001,7,True
Schuylkill County,Pennsylvania,High Incidence,2002,13,True
Schuylkill County,Pennsylvania,High Incidence,2003,23,True
Schuylkill County,Pennsylvania,High Incidence,2004,7,True
Schuylkill County,Pennsylvania,High Incidence,2005,18,True
Schuylkill County,Pennsylvania,High Incidence,2006,15,True
Schuylkill County,Pennsylvania,High Incidence,2007,30,True
Schuylkill County,Pennsylvania,High Incidence,2008,28,True
Schuylkill County,Pennsylvania,High Incidence,2009,27,True
Schuylkill County,Pennsylvania,High Incidence,2010,3,True
Schuylkill County,Pennsylvania,High Incidence,2011,0,True
Schuylkill County,Pennsylvania,High Incidence,2012,28,True
Schuylkill County,Pennsylvania,High Incidence,2013,7,True
Schuylkill County,Pennsylvania,High Incidence,2014,36,True
Schuylkill County,Pennsylvania,High Incidence,2015,35,True
Schuylkill County,Pennsylvania,High Incidence,2016,8,True
Schuylkill County,Pennsylvania,High Incidence,2017,61,True
Schuylkill County,Pennsylvania,High Incidence,2018,140,True
Schuylkill County,Pennsylvania,High Incidence,2019,100,True
Schuylkill County,Pennsylvania,High Incidence,2020,31,True
Schuylkill County,Pennsylvania,High Incidence,2021,0,True
Schuylkill County,Pennsylvania,High Incidence,2022,76,True
Schuylkill County,Pennsylvania,High Incidence,2023,73,True
Snyder County,Pennsylvania,High Incidence,2001,1,True
Snyder County,Pennsylvania,High Incidence,2002,6,True
Snyder County,Pennsylvania,High Incidence,2003,2,True
Snyder County,Pennsylvania,High Incidence,2004,7,True
Snyder County,Pennsylvania,High Incidence,2005,5,True
Snyder County,Pennsylvania,High Incidence,2006,8,True
Snyder County,Pennsylvania,High Incidence,2007,7,True
Snyder County,Pennsylvania,High Incidence,2008,5,True
Snyder County,Pennsylvania,High Incidence,2009,12,True
Snyder County,Pennsylvania,High Incidence,2010,11,True
Snyder County,Pennsylvania,High Incidence,2011,27,True
Snyder County,Pennsylvania,High Incidence,2012,21,True
Snyder County,Pennsylvania,High Incidence,2013,26,True
Snyder County,Pennsylvania,High Incidence,2014,40,True
Snyder County,Pennsylvania,High Incidence,2015,28,True
Snyder County,Pennsylvania,High Incidence,2016,42,True
Snyder County,Pennsylvania,High Incidence,2017,47,True
Snyder County,Pennsylvania,High Incidence,2018,35,True
Snyder County,Pennsylvania,High Incidence,2019,29,True
Snyder County,Pennsylvania,High Incidence,2020,3,True
Snyder County,Pennsylvania,High Incidence,2021,0,True
Snyder County,Pennsylvania,High Incidence,2022,20,True
Snyder County,Pennsylvania,High Incidence,2023,35,True
Somerset County,Pennsylvania,High Incidence,2001,0,True
Somerset County,Pennsylvania,High Incidence,2002,0,True
Somerset County,Pennsylvania,High Incidence,2003,3,True
Somerset County,Pennsylvania,High Incidence,2004,1,True
Somerset County,Pennsylvania,High Incidence,2005,2,True
Somerset County,Pennsylvania,High Incidence,2006,3,True
Somerset County,Pennsylvania,High Incidence,2007,4,True
Somerset County,Pennsylvania,High Incidence,2008,1,True
Somerset County,Pennsylvania,High Incidence,2009,3,True
Somerset County,Pennsylvania,High Incidence,2010,4,True
Somerset County,Pennsylvania,High Incidence,2011,2,True
Somerset County,Pennsylvania,High Incidence,2012,5,True
Somerset County,Pennsylvania,High Incidence,2013,20,True
Somerset County,Pennsylvania,High Incidence,2014,14,True
Somerset County,Pennsylvania,High Incidence,2015,26,True
Somerset County,Pennsylvania,High Incidence,2016,47,True
Somerset County,Pennsylvania,High Incidence,2017,60,True
Somerset County,Pennsylvania,High Incidence,2018,58,True
Somerset County,Pennsylvania,High Incidence,2019,72,True
Somerset County,Pennsylvania,High Incidence,2020,16,True
Somerset County,Pennsylvania,High Incidence,2021,1,True
Somerset County,Pennsylvania,High Incidence,2022,95,True
Somerset County,Pennsylvania,High Incidence,2023,203,True
Sullivan County,Pennsylvania,High Incidence,2001,0,True
Sullivan County,Pennsylvania,High Incidence,2002,1,True
Sullivan County,Pennsylvania,High Incidence,2003,2,True
Sullivan County,Pennsylvania,High Incidence,2004,1,True
Sullivan County,Pennsylvania,High Incidence,2005,1,True
Sullivan County,Pennsylvania,High Incidence,2006,0,True
Sullivan County,Pennsylvania,High Incidence,2007,2,True
Sullivan County,Pennsylvania,High Incidence,2008,0,True
Sullivan County,Pennsylvania,High Incidence,2009,0,True
Sullivan County,Pennsylvania,High Incidence,2010,0,True
Sullivan County,Pennsylvania,High Incidence,2011,8,True
Sullivan County,Pennsylvania,High Incidence,2012,0,True
Sullivan County,Pennsylvania,High Incidence,2013,9,True
Sullivan County,Pennsylvania,High Incidence,2014,5,True
Sullivan County,Pennsylvania,High Incidence,2015,12,True
Sullivan County,Pennsylvania,High Incidence,2016,17,True
Sullivan County,Pennsylvania,High Incidence,2017,18,True
Sullivan County,Pennsylvania,High Incidence,2018,12,True
Sullivan County,Pennsylvania,High Incidence,2019,9,True
Sullivan County,Pennsylvania,High Incidence,2020,2,True
Sullivan County,Pennsylvania,High Incidence,2021,0,True
Sullivan County,Pennsylvania,High Incidence,2022,8,True
Sullivan County,Pennsylvania,High Incidence,2023,11,True
Susquehanna County,Pennsylvania,High Incidence,2001,2,True
Susquehanna County,Pennsylvania,High Incidence,2002,4,True
Susquehanna County,Pennsylvania,High Incidence,2003,9,True
Susquehanna County,Pennsylvania,High Incidence,2004,2,True
Susquehanna County,Pennsylvania,High Incidence,2005,5,True
Susquehanna County,Pennsylvania,High Incidence,2006,1,True
Susquehanna County,Pennsylvania,High Incidence,2007,1,True
Susquehanna County,Pennsylvania,High Incidence,2008,6,True
Susquehanna County,Pennsylvania,High Incidence,2009,4,True
Susquehanna County,Pennsylvania,High Incidence,2010,6,True
Susquehanna County,Pennsylvania,High Incidence,2011,23,True
Susquehanna County,Pennsylvania,High Incidence,2012,14,True
Susquehanna County,Pennsylvania,High Incidence,2013,39,True
Susquehanna County,Pennsylvania,High Incidence,2014,73,True
Susquehanna County,Pennsylvania,High Incidence,2015,93,True
Susquehanna County,Pennsylvania,High Incidence,2016,85,True
Susquehanna County,Pennsylvania,High Incidence,2017,129,True
Susquehanna County,Pennsylvania,High Incidence,2018,74,True
Susquehanna County,Pennsylvania,High Incidence,2019,79,True
Susquehanna County,Pennsylvania,High Incidence,2020,52,True
Susquehanna County,Pennsylvania,High Incidence,2021,96,True
Susquehanna County,Pennsylvania,High Incidence,2022,114,True
Susquehanna County,Pennsylvania,High Incidence,2023,154,True
Tioga County,Pennsylvania,High Incidence,2001,1,True
Tioga County,Pennsylvania,High Incidence,2002,2,True
Tioga County,Pennsylvania,High Incidence,2003,6,True
Tioga County,Pennsylvania,High Incidence,2004,0,True
Tioga County,Pennsylvania,High Incidence,2005,4,True
Tioga County,Pennsylvania,High Incidence,2006,5,True
Tioga County,Pennsylvania,High Incidence,2007,4,True
Tioga County,Pennsylvania,High Incidence,2008,3,True
Tioga County,Pennsylvania,High Incidence,2009,7,True
Tioga County,Pennsylvania,High Incidence,2010,3,True
Tioga County,Pennsylvania,High Incidence,2011,6,True
Tioga County,Pennsylvania,High Incidence,2012,4,True
Tioga County,Pennsylvania,High Incidence,2013,17,True
Tioga County,Pennsylvania,High Incidence,2014,24,True
Tioga County,Pennsylvania,High Incidence,2015,40,True
Tioga County,Pennsylvania,High Incidence,2016,57,True
Tioga County,Pennsylvania,High Incidence,2017,85,True
Tioga County,Pennsylvania,High Incidence,2018,61,True
Tioga County,Pennsylvania,High Incidence,2019,63,True
Tioga County,Pennsylvania,High Incidence,2020,15,True
Tioga County,Pennsylvania,High Incidence,2021,3,True
Tioga County,Pennsylvania,High Incidence,2022,20,True
Tioga County,Pennsylvania,High Incidence,2023,121,True
Union County,Pennsylvania,High Incidence,2001,5,True
Union County,Pennsylvania,High Incidence,2002,9,True
Union County,Pennsylvania,High Incidence,2003,3,True
Union County,Pennsylvania,High Incidence,2004,2,True
Union County,Pennsylvania,High Incidence,2005,4,True
Union County,Pennsylvania,High Incidence,2006,4,True
Union County,Pennsylvania,High Incidence,2007,5,True
Union County,Pennsylvania,High Incidence,2008,6,True
Union County,Pennsylvania,High Incidence,2009,11,True
Union County,Pennsylvania,High Incidence,2010,16,True
Union County,Pennsylvania,High Incidence,2011,23,True
Union County,Pennsylvania,High Incidence,2012,28,True
Union County,Pennsylvania,High Incidence,2013,27,True
Union County,Pennsylvania,High Incidence,2014,35,True
Union County,Pennsylvania,High Incidence,2015,35,True
Union County,Pennsylvania,High Incidence,2016,55,True
Union County,Pennsylvania,High Incidence,2017,48,True
Union County,Pennsylvania,High Incidence,2018,48,True
Union County,Pennsylvania,High Incidence,2019,39,True
Union County,Pennsylvania,High Incidence,2020,17,True
Union County,Pennsylvania,High Incidence,2021,12,True
Union County,Pennsylvania,High Incidence,2022,50,True
Union County,Pennsylvania,High Incidence,2023,40,True
Venango County,Pennsylvania,High Incidence,2001,2,True
Venango County,Pennsylvania,High Incidence,2002,1,True
Venango County,Pennsylvania,High Incidence,2003,2,True
Venango County,Pennsylvania,High Incidence,2004,0,True
Venango County,Pennsylvania,High Incidence,2005,0,True
Venango County,Pennsylvania,High Incidence,2006,1,True
Venango County,Pennsylvania,High Incidence,2007,2,True
Venango County,Pennsylvania,High Incidence,2008,0,True
Venango County,Pennsylvania,High Incidence,2009,1,True
Venango County,Pennsylvania,High Incidence,2010,6,True
Venango County,Pennsylvania,High Incidence,2011,9,True
Venango County,Pennsylvania,High Incidence,2012,8,True
Venango County,Pennsylvania,High Incidence,2013,23,True
Venango County,Pennsylvania,High Incidence,2014,59,True
Venango County,Pennsylvania,High Incidence,2015,87,True
Venango County,Pennsylvania,High Incidence,2016,168,True
Venango County,Pennsylvania,High Incidence,2017,147,True
Venango County,Pennsylvania,High Incidence,2018,153,True
Venango County,Pennsylvania,High Incidence,2019,215,True
Venango County,Pennsylvania,High Incidence,2020,59,True
Venango County,Pennsylvania,High Incidence,2021,7,True
Venango County,Pennsylvania,High Incidence,2022,20,True
Venango County,Pennsylvania,High Incidence,2023,296,True
Warren County,Pennsylvania,High Incidence,2001,2,True
Warren County,Pennsylvania,High Incidence,2002,2,True
Warren County,Pennsylvania,High Incidence,2003,2,True
Warren County,Pennsylvania,High Incidence,2004,1,True
Warren County,Pennsylvania,High Incidence,2005,1,True
Warren County,Pennsylvania,High Incidence,2006,1,True
Warren County,Pennsylvania,High Incidence,2007,0,True
Warren County,Pennsylvania,High Incidence,2008,0,True
Warren County,Pennsylvania,High Incidence,2009,3,True
Warren County,Pennsylvania,High Incidence,2010,6,True
Warren County,Pennsylvania,High Incidence,2011,8,True
Warren County,Pennsylvania,High Incidence,2012,7,True
Warren County,Pennsylvania,High Incidence,2013,6,True
Warren County,Pennsylvania,High Incidence,2014,13,True
Warren County,Pennsylvania,High Incidence,2015,27,True
